receive position_data-->[2018-07-13 16:50:11]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:50:11]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:50:11]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:50:11]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:50:11]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:50:11]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:50:11]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:50:23]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 16:50:23]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 16:50:34]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:50:34]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:51:05]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 16:51:05]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 16:51:07]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:51:07]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:51:59]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 16:51:59]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 16:52:01]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:52:01]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:52:12]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:52:12]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:52:12]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:52:12]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:52:12]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:52:12]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:52:13]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:52:13]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:52:23]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:52:23]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:53:28]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 16:53:28]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 16:53:30]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:53:30]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:58:16]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 16:58:16]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 16:58:18]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:58:18]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:58:24]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:58:24]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:58:44]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 16:58:44]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 16:58:48]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:58:48]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:59:02]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 16:59:02]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 16:59:03]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:59:03]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:59:23]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 16:59:23]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 16:59:23]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:59:23]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:59:23]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:59:23]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:59:23]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:59:23]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:59:24]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:59:24]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:59:49]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 16:59:49]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 16:59:49]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:59:49]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:59:50]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:59:50]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 16:59:51]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 16:59:51]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:00:07]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:00:07]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:00:07]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:00:07]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:00:50]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:00:50]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:01:35]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:01:35]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:01:36]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:01:36]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:02:06]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:02:06]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:02:06]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:02:06]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:02:37]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:02:37]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:02:38]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:02:38]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:03:13]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:03:13]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:03:16]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:03:16]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:03:47]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:03:47]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:03:48]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:03:48]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:03:48]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:03:48]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:03:48]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:03:48]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:03:48]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:03:48]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:03:49]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:03:49]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:03:49]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:03:49]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:03:49]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:03:49]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:04:14]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:04:15]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:04:15]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:04:15]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:04:34]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:04:34]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:04:35]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:04:35]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:06:11]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:06:11]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:06:11]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:06:11]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:06:11]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:06:11]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:06:11]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:06:11]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:06:11]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:06:11]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:06:11]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:06:11]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:08:34]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:08:34]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:08:34]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:08:34]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:08:35]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:08:35]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:08:47]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:08:47]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:09:00]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:09:00]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:09:03]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:09:03]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:09:50]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:09:50]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:09:51]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:09:51]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:11:23]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:11:23]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:11:23]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:11:23]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:14:10]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:14:10]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:14:11]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:14:11]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:14:27]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:14:27]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:14:28]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:14:28]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:14:28]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:14:28]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:14:28]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:14:28]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:14:28]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:14:28]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:14:28]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:14:28]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:14:39]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
